token_index,valuation
2738.0,44981.60288804241
2742.0,43292.11021003862
2743.0,62637.78849594252
2744.0,36389.08042744709
2745.0,82986.0840914946
2746.0,32825.67648762462
2749.0,201442.28418929724
2750.0,52883.33489145966
2752.0,33003.47516761078
2753.0,36895.75984714214
2758.0,59694.43464439132
2760.0,37192.94597098695
2761.0,37346.99310409391
2762.0,110027.53373686051
2766.0,20914.717625354904
2767.0,105397.51051994348
2768.0,65057.50376034544
2769.0,60931.9965941639
2770.0,47231.29029485456
2771.0,52770.793212711586
2772.0,43467.96728172856
2773.0,163277.2144074661
2774.0,77952.27974005899
2776.0,150115.69204026568
2777.0,59363.182720604265
2778.0,62853.746842931774
2779.0,75781.71652135754
2780.0,185338.5526173631
2781.0,134683.31019445622
2782.0,55477.29199235657
2785.0,57965.67690226599
2787.0,63484.886022438324
2788.0,64259.24286109292
2789.0,84870.16278336712
2790.0,66779.60898984554
2791.0,47380.7092872097
2795.0,79280.40213864531
2801.0,51611.4905208156
2803.0,45167.97913904871
2805.0,142839.8098595483
2806.0,103900.6073886515
2808.0,73955.82690330908
2816.0,69714.59164266216
2817.0,50387.03401511479
2819.0,58673.3182097513
2820.0,110268.67578319246
2824.0,110709.70771474495
2825.0,117304.31611866932
2826.0,52267.5928351614
2829.0,120271.065891359
2831.0,55910.95043966877
2832.0,154823.9285780967
2833.0,102882.73654619917
2834.0,78054.09567508315
2835.0,74557.5538125049
2837.0,69813.1368347251
2841.0,53300.67680814774
2845.0,57227.31697940782
2848.0,122580.66995747386
2850.0,63356.06180911839
2852.0,50087.26337660837
2853.0,184089.22601263333
2855.0,43685.53248404985
2856.0,33882.933591524146
2860.0,153963.56019353052
2862.0,58416.45517402724
2863.0,179428.47261996454
2864.0,52110.758528999686
2865.0,41627.46464379125
2867.0,18169.140749279934
2868.0,32378.220771306293
2870.0,51637.98111592262
2872.0,48756.863727568074
2873.0,99753.8230215897
2875.0,37533.85617384766
2876.0,113739.41020738478
2877.0,64935.5402374734
2878.0,55462.96042638576
2879.0,59862.61266251763
2880.0,59307.824431926136
2881.0,40635.925831884815
2883.0,61272.268985957766
2886.0,204011.13761923037
2887.0,53249.56822711877
2888.0,196763.56228915357
2889.0,169477.70117035796
2890.0,1664553.699859671
2892.0,159101.51059773803
2895.0,99068.96917399805
2898.0,83958.81552210152
2901.0,123835.19794248727
2904.0,606928.2120113552
2905.0,137387.70686597144
2906.0,75086.53910412425
2907.0,121880.11606734237
2909.0,223962.6193316752
2911.0,81184.78559619166
2913.0,38439.95997909173
2914.0,91692.74282549696
2915.0,191914.5311944535
2916.0,93408.80615406905
2917.0,51790.371673668626
2920.0,137655.39891463745
2921.0,82847.718907717
2924.0,1197222.712980702
2927.0,29607.786424635888
2928.0,56947.14420866514
2929.0,42515.7116973114
2930.0,89961.11602322373
2932.0,176568.40868450218
2934.0,83464.47842770092
2936.0,191469.88139037287
2937.0,40227.24268386553
2939.0,71110.02705886909
2941.0,79289.16391230015
2942.0,86847.59143891663
2944.0,38964.3144025181
2946.0,69005.59997785701
2947.0,41323.38990440033
2948.0,184259.04762364528
2949.0,44287.304228582216
2950.0,-57586.18021991856
2953.0,208708.75830825677
2956.0,58756.536689859284
2959.0,53842.96380715647
2960.0,47037.09553793419
2961.0,48080.64082489944
2963.0,50825.19949200987
2964.0,405413.8022999682
2965.0,38761.182720499164
2966.0,39015.671765508436
2968.0,50862.99981697181
2969.0,123269.33800316097
2970.0,28083.20658569078
2971.0,36202.41510956115
2975.0,59029.276365567035
2976.0,55728.51978544552
2977.0,36306.94706317908
2978.0,129403.90091459987
2979.0,127469.82038588678
2980.0,65222.75823532908
2981.0,107167.55107162677
2982.0,23010.54713989078
2984.0,43880.70668659858
2986.0,33079.88102329365
2989.0,98198.31531258492
2990.0,104641.99248948914
2994.0,46316.74411391529
2995.0,62651.3576648764
2996.0,102866.38520350162
2997.0,77180.52361532052
2998.0,35254.65685204866
2999.0,33435.74119298936
3000.0,54278.59789405287
3001.0,139485.98887928875
3002.0,30034.324995058385
3003.0,43888.15390674119
3004.0,72162.1562658643
3007.0,87861.6318077983
3008.0,72294.5121442658
3009.0,111417.796166023
3010.0,89256.84537953358
3011.0,807512.3589535288
3012.0,163226.58966708928
3013.0,28945.786830637127
3015.0,157513.59409837634
3018.0,57082.519577373474
3020.0,60294.50803171842
3021.0,119138.85505873157
3022.0,290396.7845980384
3028.0,39652.01372406907
3029.0,99666.2135686299
3030.0,127286.24070121077
3033.0,47267.77189977851
3034.0,66665.64405145476
3039.0,128572.05255338656
3041.0,140036.85470216558
3042.0,59151.88875931486
3044.0,37772.77680430627
3046.0,215711.37166245782
3048.0,52771.558486905924
3049.0,172017.64027922403
3050.0,57344.424485679454
3051.0,122013.82859613911
3052.0,78282.79561421475
3054.0,95425.3668725217
3056.0,122127.49879934656
3059.0,45397.626738127336
3062.0,57510.9565055894
3064.0,136750.7613359981
3073.0,47378.80819396249
3075.0,44123.11644931708
3080.0,103636.82250954125
3081.0,50708.03814483002
3082.0,26269.54331335486
3083.0,50469.431670156315
3084.0,83363.69425471043
3086.0,65027.80920210562
3091.0,87553.62751350003
3092.0,60615.46635150864
3094.0,24607.437362832337
3095.0,67092.70495657281
3096.0,44757.110049697
3097.0,95812.6807171404
3099.0,11213.397000932284
3100.0,1860367.385978005
3104.0,56082.76087396264
3106.0,193393.4562807981
3107.0,852278.0770349088
3109.0,63048.65443229518
3110.0,26116.329144334406
3113.0,72038.86748033766
3114.0,82036.69836231908
3117.0,94406.61899474254
3118.0,46394.51479447125
3121.0,79262.71133580705
3123.0,78069.43119178202
3125.0,71341.63266043816
3126.0,26674.77149786685
3129.0,104008.79686042102
3132.0,130667.44767156024
3133.0,61997.005877037256
3134.0,38425.42870475053
3139.0,90928.00692759664
3140.0,20324.219365990622
3142.0,61752.81322341482
3143.0,54899.96933411845
3144.0,24672.607272435926
3145.0,30486.42067741351
3149.0,64690.499098358385
3150.0,60533.06089172862
3152.0,47973.56303119332
3155.0,49121.589066423905
3156.0,49450.12295569324
3157.0,57241.0778243844
3159.0,178402.75484948675
3160.0,69847.6604045749
3161.0,64064.228595682194
3162.0,24759.04755862801
3166.0,27305.478474127412
3167.0,171292.11483101675
3168.0,56778.35094040281
3169.0,65647.25236754118
3173.0,93197.77378651043
3175.0,79847.18689947054
3177.0,78140.41200824149
3179.0,91866.70262353994
3185.0,111676.99388233658
3188.0,72570.8992316149
3190.0,51241.03448389416
3192.0,102188.29048499887
3193.0,85450.51693677076
3194.0,83701.04447608758
3195.0,106535.69104186259
3199.0,32261.13070985755
3200.0,66789.13330303915
3201.0,27971.564274460594
3202.0,117776.85191246176
3203.0,72332.3700778012
3204.0,173831.5432324633
3206.0,36552.14303757681
3207.0,27235.55926214676
3208.0,131030.1727894474
3209.0,165015.29679562774
3213.0,50626.305918697595
3215.0,36363.782721781434
3217.0,217893.5028617305
3218.0,61745.46628360875
3219.0,26060.59279937696
3221.0,82272.24029824344
3223.0,157836.77337653757
3224.0,75898.32831376702
3226.0,99901.98795462261
3227.0,62982.86268100026
3228.0,62747.69024915148
3229.0,77212.53822511899
3230.0,39047.43179220504
3233.0,160101.26225381208
3234.0,34490.252569796874
3235.0,27985.70076289682
3237.0,55370.5000551672
3238.0,70836.8975862695
3239.0,156788.66781253475
3241.0,149272.6092570717
3242.0,25253.203309038305
3245.0,131883.6729859474
3246.0,134065.82146611324
3248.0,162020.14942284796
3250.0,56145.89314765316
3253.0,32281.18879433029
3254.0,73465.79188161432
3255.0,47971.99653808811
3256.0,69984.34453124565
3257.0,20588.036978811928
3258.0,191052.19426808765
3259.0,36746.80982143816
3260.0,45241.41063369817
3261.0,67673.96210389544
3262.0,60582.940490045825
3263.0,144509.66989537
3264.0,69451.2779060656
3268.0,47682.60074072309
3269.0,47918.47808798375
3273.0,87869.58807866913
3274.0,88212.16432936577
3276.0,27925.72699871022
3277.0,74758.29480029733
3280.0,50222.86262292581
3286.0,34524.555808605604
3291.0,50346.38627522459
3293.0,64745.96536619131
3295.0,95448.87928075167
3300.0,71095.03322606767
3301.0,69652.6889857765
3302.0,42849.584699156854
3304.0,24406.887356909177
3305.0,96850.53617601073
3306.0,97892.24210881616
3307.0,1167181.007071618
3308.0,167453.56967298454
3310.0,51975.59106780804
3311.0,116073.33607111323
3312.0,27922.33257770056
3313.0,137622.82557493693
3314.0,114539.83984852432
3315.0,51826.756033631056
3316.0,48352.90439072398
3317.0,66250.2162783073
3318.0,43521.32620926168
3320.0,64481.44132730531
3321.0,48823.7363522367
3323.0,52993.65483888873
3324.0,171365.58524010246
3325.0,27549.689792883364
3326.0,133135.7992887817
3327.0,130866.1717168816
3329.0,94503.35488118356
3330.0,240533.44097914282
3331.0,127878.61501064796
3332.0,107788.26949274923
3333.0,111141.2739378137
3334.0,69849.67479239896
3336.0,52841.158705170354
3337.0,85908.83089716554
3338.0,68452.13725879326
3339.0,42003.03376747765
3340.0,24349.175293334563
3342.0,31396.313966281312
3343.0,85673.9450884772
3344.0,147142.69983028687
3345.0,228943.6441970683
3346.0,93684.06931800353
3347.0,86304.44734044278
3348.0,33504.96894971878
3350.0,161521.81386239015
3353.0,125328.11417637343
3355.0,34550.59949617855
3356.0,109399.24228868712
3357.0,72187.94976222215
3359.0,35397.02560983662
3360.0,44341.24747176085
3361.0,70084.62328594716
3362.0,54858.63237007814
3364.0,33427.59291912991
3365.0,63162.7870235234
3366.0,38579.30254212575
3368.0,105870.72339439229
3369.0,109366.60494107484
3370.0,52786.28068562353
3371.0,56398.67304450995
3373.0,93701.09996530769
3374.0,90135.19166303471
3376.0,91977.37316142194
3378.0,184757.61415338685
3379.0,70532.92112220328
3380.0,105321.7676549038
3382.0,52837.74095409525
3383.0,195071.0604908654
3384.0,131605.99265723408
3386.0,62198.066959639036
3387.0,172996.62735891505
3389.0,102126.71798674746
3390.0,88131.23978054334
3392.0,83914.33354196767
3395.0,89228.86231169575
3397.0,34355.60778581664
3399.0,84350.1669659355
3406.0,152991.933413705
3407.0,36276.72508501118
3408.0,54202.28516576947
3409.0,40324.56103559895
3413.0,36831.68389106776
3416.0,34453.60653504974
3417.0,34357.02712129822
3418.0,36355.85062507352
3419.0,55348.13502491903
3420.0,74984.35354852697
3421.0,56163.94479108201
3422.0,76548.56240224092
3425.0,44927.31503477996
3426.0,96803.39295632055
3428.0,32558.66504346802
3429.0,60209.93577432007
3433.0,66695.7197256545
3438.0,106418.97851063701
3439.0,38026.02318695234
3440.0,54037.471210523196
3441.0,183588.55461254963
3444.0,158824.48299011608
3445.0,23100.108052930955
3446.0,64968.77023460436
3448.0,65543.96536337485
3449.0,30201.029680632008
3450.0,39629.31813331204
3453.0,101003.30294879184
3454.0,60186.58411382964
3455.0,39205.85232221594
3457.0,158979.55477679957
3458.0,46140.49285194525
3459.0,47344.3481820742
3460.0,97355.57088450462
3463.0,73706.95564914065
3464.0,64083.248652399445
3467.0,54861.41192232547
3468.0,275915.3890735579
3469.0,107538.3712100105
3470.0,88677.4192043823
3471.0,34548.03169143011
3473.0,87699.42682725214
3474.0,35771.85282567299
3478.0,22306.23241677601
3482.0,63538.034304171626
3483.0,33107.809953023796
3484.0,106577.04176143016
3485.0,29810.73237575696
3486.0,67503.63688815503
3487.0,91007.3257325868
3490.0,184155.93733496626
3491.0,123820.04687351812
3492.0,54202.372954494465
3496.0,63750.555352270036
3497.0,110455.68566451615
3498.0,46095.56192836626
3499.0,19289.616319547174
3500.0,49425.51454893995
3501.0,53563.74687267747
3502.0,70836.57381987722
3504.0,61440.84996624947
3507.0,192343.00402849342
3508.0,83034.9762899627
3509.0,134398.2684876198
3511.0,94227.36899016316
3512.0,83037.05840906834
3513.0,57149.517721198994
3514.0,55884.679352109866
3515.0,47375.00253672877
3517.0,156603.77265330614
3519.0,68572.20104102172
3520.0,61253.44602240836
3521.0,60731.02032391651
3523.0,33544.533045326185
3526.0,71784.11994155355
3527.0,67259.38078840311
3529.0,76449.37535829988
3530.0,60773.0051318206
3532.0,82030.94860054509
3533.0,103114.4999576048
3534.0,85436.26134070271
3536.0,71872.9263515294
3539.0,54236.14629024868
3542.0,53461.297635995084
3543.0,56936.90586281314
3544.0,94488.1631942265
3545.0,29993.544024814426
3546.0,225950.1184197345
3548.0,97803.66923478602
3549.0,16239.978024957301
3552.0,60939.07428080439
3553.0,60880.38384861749
3558.0,108718.4578674065
3559.0,113552.04531968775
3561.0,81258.16487562016
3563.0,56963.157228305725
3565.0,84426.54070442551
3569.0,48530.25294541393
3571.0,86286.55444541847
3572.0,60812.053587758084
3576.0,158918.07628212633
3577.0,52215.29490879514
3578.0,67196.02800220919
3579.0,116357.34988131824
3580.0,168439.46526368518
3581.0,79595.14152311301
3583.0,128519.01595867456
3586.0,66680.3333234325
3587.0,48848.79555440416
3588.0,74860.5022677785
3589.0,97451.71870306999
3592.0,29337.702138413304
3596.0,80437.06510556072
3599.0,56322.62091053961
3600.0,80109.63937351367
3601.0,23212.527252435517
3604.0,87363.15578452803
3606.0,143349.02072385902
3608.0,24405.429546451796
3609.0,773150.3525168312
3612.0,6683.723969063811
3613.0,46873.601964260226
3614.0,82161.85646303263
3615.0,62970.49566231256
3616.0,153829.35054194587
3617.0,24061.50578957333
3618.0,80425.7237284408
3619.0,47100.61527872998
3621.0,92606.59636241675
3622.0,117236.56614346511
3623.0,122850.66948664797
3624.0,62722.62840438673
3626.0,168137.92992642696
3627.0,60132.09072256004
3628.0,99962.78134972087
3629.0,61524.55298958391
3631.0,39055.96458205713
3633.0,54454.99566729025
3634.0,127554.25915955352
3635.0,117516.14525273029
3637.0,49695.72363014733
3638.0,105283.69906832703
3639.0,146791.92947600465
3641.0,50700.791612496585
3645.0,131180.1228025046
3649.0,33475.43033707312
3650.0,67312.78316035864
3651.0,64610.00557179615
3653.0,114601.26859308619
3654.0,36026.4365738953
3655.0,33745.24299707847
3658.0,33135.83691091626
3660.0,65477.92504836514
3661.0,5882.305573524015
3662.0,58383.55971620566
3663.0,60457.9673116111
3664.0,33437.64327886238
3665.0,18622.664868072083
3667.0,42365.39418229661
3668.0,45492.948576021474
3669.0,56081.302180018225
3670.0,60712.57342909275
3671.0,92212.29911908474
3672.0,71433.52824172325
3675.0,61598.48938419116
3676.0,63754.20110960915
3677.0,51122.462132772
3680.0,52365.66129340538
3681.0,46748.04214645254
3682.0,91689.94916708482
3683.0,32093.211687321535
3686.0,107196.90811013334
3693.0,58023.78900640119
3695.0,79636.77929474687
3696.0,82375.17129835398
3697.0,82380.57726295352
3699.0,96810.71074960557
3700.0,84506.21573188272
3702.0,105142.42068889487
3704.0,48720.386527699884
3705.0,136053.21131710202
3706.0,105415.47926337157
3707.0,897571.6460742365
3708.0,163505.41083910177
3709.0,41367.75660300318
3711.0,80390.19441535464
3712.0,-31833.68490563053
3715.0,50850.69786075312
3716.0,70067.82151030276
3718.0,25180.10826787285
3722.0,120106.98391284549
3727.0,71325.99429348251
3728.0,53012.42407388718
3730.0,156768.8604934883
3731.0,125222.25289049861
3732.0,116227.66333439338
3736.0,83533.92071644009
3737.0,75293.49164844757
3740.0,276913.3484566963
3742.0,60204.915855608975
3744.0,50454.15972789248
3750.0,74649.10931532348
3751.0,75625.78162718617
3752.0,118296.58992770097
3753.0,31461.40800614746
3754.0,58831.8596323042
3755.0,101626.41377268994
3756.0,34365.06475171503
3757.0,54433.68629583803
3759.0,78459.91325333445
3760.0,26083.645351751053
3762.0,43523.98980506959
3763.0,438803.2631563744
3765.0,99239.12242693914
3766.0,63069.97304581907
3767.0,61874.12231826142
3768.0,60727.425242214216
3769.0,61972.70114119784
3770.0,105591.69351887566
3771.0,56961.58194642442
3774.0,10806.66171375637
3780.0,72882.15552478743
3782.0,65517.92816483287
3783.0,119968.96955507214
3784.0,135629.3562704107
3787.0,19300.048880239854
3788.0,28110.27719604272
3790.0,175355.57232161958
3793.0,43730.871701932236
3794.0,116465.48467019126
3795.0,73652.65145510933
3796.0,65819.71429605962
3797.0,35289.70501746978
3798.0,71578.3265906666
3799.0,109704.71580375035
3800.0,116637.46490793128
3802.0,55572.22839236466
3804.0,105113.94743770569
3805.0,58587.78075068524
3806.0,59512.638576474696
3807.0,84801.72138568902
3808.0,42422.08529318488
3812.0,104574.85097453004
3816.0,131716.67523300892
3817.0,78144.45477296275
3819.0,30551.025277339962
3822.0,125859.85038871034
3823.0,39028.845741739315
3824.0,159060.558204009
3825.0,102845.17639595325
3826.0,39158.996865873094
3828.0,98010.54839075563
3829.0,38874.534308757626
3831.0,525438.4528270783
3832.0,58119.396382233026
3833.0,58815.014577072674
3834.0,83695.55847222553
3836.0,91404.28491601543
3839.0,139837.47238676995
3841.0,139529.42155597187
3842.0,98613.20753852247
3844.0,14390.281360495377
3845.0,75451.57957602874
3846.0,73894.8036079841
3851.0,70530.00502271169
3853.0,68895.45208169335
3854.0,107793.95745080269
3855.0,109893.2358743913
3856.0,106930.66664356473
3857.0,75399.5224427296
3859.0,165679.13762044936
3860.0,124049.10204512009
3862.0,108487.08060316616
3866.0,124328.01729203336
3868.0,30670.02724793901
3871.0,158529.60100222344
3873.0,155463.39689319616
3874.0,75569.87395312096
3878.0,137495.42966736623
3879.0,42696.58827712274
3886.0,15852.395412360234
3890.0,104830.99458701763
3897.0,101223.43845881245
3899.0,37720.538302894725
3900.0,115849.55610644602
3901.0,71414.76416556608
3904.0,52405.823395844265
3905.0,51508.49024348227
3906.0,108916.18996296726
3907.0,114193.47904402897
3910.0,56686.342421720154
3914.0,67274.40020958819
3915.0,74386.91147149818
3917.0,89446.1533574132
3920.0,167828.0817293363
3921.0,68649.41856004336
3922.0,99693.6458937284
3923.0,40155.85379445356
3924.0,34533.25587250603
3926.0,70408.93100759179
3927.0,102360.24256756187
3929.0,89369.51173230476
3931.0,43161.31171631627
3932.0,60498.79804775301
3935.0,83761.4842684445
3936.0,71366.97576797838
3937.0,204117.7961032981
3938.0,94409.47238241958
3941.0,86103.79269158363
3944.0,171347.2179493864
3946.0,51522.27432963168
3949.0,59294.98973889114
3951.0,133577.10379816327
3952.0,140133.88780151057
3956.0,63141.29696296781
3958.0,47282.761908144304
3959.0,22445.26927168678
3960.0,50228.42264381311
3964.0,83758.6036868933
3965.0,37627.57555743239
3966.0,187997.0119851571
3968.0,89323.16029592206
3969.0,153312.83418481113
3970.0,115933.19326625363
3974.0,88083.26968928328
3976.0,154011.19011459686
3978.0,78490.38231059359
3980.0,108245.2341192694
3982.0,71998.167601198
3985.0,134769.96909597417
3986.0,46232.40622355406
3988.0,153114.3101514673
3989.0,53534.11933780183
3990.0,194252.0502752325
3994.0,142668.2890271009
3995.0,109322.17218388322
3996.0,115648.3911606159
3997.0,42157.26700766787
4000.0,71641.42246253084
4002.0,19665.95416353143
4003.0,63254.88760136679
4006.0,41903.80298859824
4007.0,184028.85982372973
4009.0,37755.36781445925
4011.0,45318.29410047186
4013.0,42629.98146362886
4014.0,42659.11350268885
4018.0,128087.60968760437
4019.0,107838.84463783089
4020.0,46049.54891313419
4021.0,61020.47065003358
4022.0,166875.5564272977
4023.0,46604.46232692407
4024.0,18184.039436492727
4025.0,20988.651796620197
4026.0,75953.16762158084
4029.0,147831.7898318863
4031.0,59670.76498772429
4034.0,178769.09811454426
4035.0,109437.93004167709
4036.0,148642.29579558887
4038.0,63710.814611092384
4040.0,76461.21616921597
4041.0,130166.1349942639
4042.0,106337.99695346039
4044.0,52219.43660822774
4046.0,44777.724625905605
4049.0,69379.56893992613
4050.0,27794.3094880194
4051.0,50616.91904539248
4052.0,63650.45273017267
4053.0,67162.5113736581
4054.0,82715.82610439167
4055.0,19667.37257054643
4059.0,44375.46407243953
4063.0,55917.13549778428
4066.0,31963.345251730178
4068.0,25440.91536800722
4069.0,50080.479178165246
4072.0,45687.23734451184
4073.0,44785.7375934507
4076.0,114553.2361520405
4077.0,35573.35562969419
4078.0,61556.746911343376
4079.0,75846.72865007063
4081.0,70386.1182959315
4082.0,68095.1923609713
4083.0,67307.05821808056
4085.0,120655.53643877397
4089.0,61863.998680992285
4090.0,136456.08884505398
4091.0,59674.508456528114
4093.0,142875.4928939353
4095.0,87695.87016438023
4096.0,53670.25369159068
4101.0,138273.282289608
4102.0,29963.758629238655
4103.0,143868.4550555862
4104.0,54348.306776496276
4105.0,99815.38706753135
4106.0,127376.14279267506
4108.0,34052.7360323065
4109.0,85410.93251499705
4110.0,50485.57792103701
4111.0,53870.94404397075
4112.0,49842.71718491436
4113.0,75765.4843965578
4114.0,91499.15536812307
4116.0,67673.96419969301
4117.0,70749.8061967876
4118.0,62715.00817103136
4120.0,32824.09512181222
4122.0,43771.12667048213
4123.0,28829.195449401326
4124.0,104547.84835370527
4125.0,66365.44778638358
4126.0,26990.195862920555
4129.0,55312.25114816249
4130.0,97847.71938490657
4131.0,53827.918052967485
4132.0,40412.658645391115
4137.0,72081.05961858145
4140.0,62836.59028245566
4141.0,85418.35117510565
4142.0,95684.32716554937
4144.0,67922.64474829947
4145.0,107075.92373510987
4146.0,94224.19217545327
4148.0,80009.27171010125
4149.0,65228.72218001426
4151.0,117668.5498316412
4152.0,48062.689682848635
4153.0,59158.88282194138
4155.0,68999.4108432672
4156.0,1410812.5153904129
4157.0,41258.82442586879
4159.0,150555.5853424887
4161.0,113192.70729017284
4162.0,92350.40886594451
4164.0,86951.2982232917
4167.0,64761.56834231294
4170.0,52886.46591292588
4171.0,39991.82658803571
4173.0,77633.927742127
4174.0,59292.29047557958
4175.0,179425.9412952221
4176.0,103083.38569356178
4178.0,1554593.3731356645
4180.0,75652.46992327397
4181.0,120534.42133435856
4182.0,79380.80835161202
4186.0,70875.18825899049
4187.0,133639.04150405206
4189.0,65074.62395403119
4192.0,112473.3678943507
4194.0,209390.69365109387
4195.0,78114.71620439757
4196.0,75124.76467722487
4197.0,117351.09552299452
4198.0,119117.51323319653
4201.0,46230.596878250624
4202.0,119668.81928041247
4204.0,58251.84712967833
4206.0,64676.58899264252
4208.0,86781.74911984566
4209.0,60441.869950622786
4210.0,131110.61218245575
4216.0,51063.51906577455
4218.0,36341.12879257792
4219.0,60272.531479726254
4222.0,225447.7823124643
4223.0,80062.01164244546
4224.0,50815.092179487045
4225.0,110103.94598163532
4226.0,126716.01912809897
4227.0,86351.3543914553
4228.0,53742.40225991651
4230.0,32081.83722912153
4231.0,71498.5266583362
4233.0,54920.48017931042
4234.0,101713.58789501271
4235.0,150846.8095798591
4236.0,55817.74914373376
4237.0,97294.1553638923
4238.0,74583.39158488566
4240.0,195421.4043221409
4241.0,69343.2698083645
4242.0,116667.74780163828
4246.0,137935.96031652114
4248.0,71590.30029295586
4252.0,95617.22356493153
4253.0,57411.312294977375
4256.0,90049.61461549875
4257.0,49865.2343778324
4261.0,41389.682054593184
4262.0,19471.12184370413
4263.0,102691.73544752461
4265.0,61153.23080202016
4271.0,149197.18974097853
4273.0,106026.78323991148
4274.0,113768.00942590089
4275.0,65375.48182117211
4278.0,82291.51478885577
4279.0,155836.1280808036
4282.0,94287.20892680302
4284.0,107041.12418044797
4287.0,70677.65341762554
4289.0,89647.88903898276
4290.0,130542.5662871827
4293.0,66730.40209930399
4295.0,61291.207345978124
4298.0,104268.89508699354
4299.0,81992.4197556131
4300.0,85901.78030510085
4303.0,47344.740897722215
4306.0,38784.001924359065
4309.0,57479.13688391162
4310.0,118728.77315221542
4311.0,36128.246075989366
4312.0,73280.21645772431
4313.0,89144.39812377488
4318.0,101930.0416082775
4320.0,89106.64177532596
4322.0,69356.80205087848
4324.0,258876.86037518343
4325.0,77879.91285227705
4326.0,41045.60966479923
4327.0,53483.068822901834
4329.0,51916.910911973864
4330.0,24077.16082859731
4331.0,57524.03738542108
4332.0,70708.01276885932
4334.0,46524.649249619615
4335.0,69770.55908881042
4338.0,83760.58895890934
4340.0,46336.81961610215
4342.0,72471.73404197127
4343.0,22121.755780891952
4347.0,230169.73850778176
4352.0,41472.78071272964
4355.0,65026.746614452546
4360.0,82173.96994715222
4361.0,82569.1696280484
4367.0,54643.83722670033
4368.0,119464.12016707336
4373.0,110584.8153776343
4375.0,65512.46622749496
4378.0,108737.83356003382
4379.0,49694.76862846347
4383.0,51766.621425907884
4389.0,76693.74805203955
4391.0,104953.19333305719
4395.0,25542.929290580203
4399.0,84850.57551816454
4400.0,49921.171018176145
4402.0,73834.54082215953
4405.0,31702.05299537929
4407.0,103391.17837203736
4408.0,77625.18437367247
4410.0,197658.12339147786
4411.0,139037.25350455247
4414.0,133117.80247939908
4416.0,80578.84183280155
4419.0,20360.386690270865
4420.0,38755.52549125622
4426.0,44838.91651922607
4427.0,10537.69280640574
4430.0,73437.22071903461
4432.0,65786.24150293632
4434.0,76966.78704539618
4436.0,133555.8605052535
4441.0,158984.3673350789
4443.0,129963.62582224423
4444.0,44549.912267735825
4445.0,28871.738791099433
4447.0,85874.047770883
4448.0,52385.33720899657
4449.0,64527.70945868036
4452.0,39154.24123859007
4453.0,57513.310479449654
4454.0,86235.83391181704
4455.0,56271.149517141326
4456.0,139506.50450525313
4458.0,91996.45264648103
4460.0,123680.07267445211
4461.0,66708.12737297991
4463.0,60958.830342033565
4466.0,64248.074260391484
4468.0,135755.62331976497
4470.0,54296.64896594132
4473.0,82051.56400577999
4474.0,90734.86370979885
4475.0,37731.047534787336
4477.0,66335.26293675006
4478.0,51186.52964680361
4479.0,63455.8232091749
4480.0,103938.89431119444
4481.0,23857.67877865647
4482.0,46518.29757607235
4484.0,36281.53248342592
4485.0,50345.606921519095
4486.0,114756.02741460555
4488.0,26079.502011692057
4491.0,29559.242734421685
4493.0,22963.446621872354
4494.0,58413.911140017444
4496.0,53816.649263539875
4497.0,47796.92586358173
4505.0,25782.14622300436
4507.0,130491.50680088821
4509.0,43109.69426075985
4511.0,127052.13173536453
4512.0,58454.55949295228
4515.0,144246.51685133
4516.0,64272.84741644105
4517.0,149213.294634499
4519.0,86377.34681508064
4521.0,59602.28158388172
4524.0,126626.46328483697
4526.0,332195.0798349965
4528.0,94775.05042103791
4529.0,213760.27118108692
4532.0,44441.42470979463
4534.0,100705.49416218992
4538.0,28136.784693403282
4539.0,50754.53575367896
4540.0,28714.382310011857
4541.0,114639.35151866346
4542.0,65756.08293243499
4543.0,123649.82258101457
4548.0,80843.91902810923
4550.0,178754.93439639476
4551.0,341941.3729293574
4553.0,65945.88627451067
4554.0,26953.877187133403
4556.0,59174.75322477279
4557.0,74971.10244987857
4560.0,82576.70674658955
4561.0,51953.27720799276
4562.0,51255.63535931299
4564.0,50844.511914569375
4569.0,79613.53413975798
4571.0,71776.36363014304
4573.0,71662.5564104315
4576.0,67149.7667696661
4578.0,30411.308570233246
4584.0,116751.32094226507
4587.0,122455.74486268306
4590.0,125790.95978977665
4591.0,70801.69152915984
4592.0,31262.612872810118
4593.0,99037.28317404819
4594.0,72857.81574772568
4599.0,159505.433277101
4600.0,62836.386837217055
4601.0,111966.75579529423
4606.0,70465.7619440897
4607.0,123096.45955901749
4608.0,229891.18137585695
4609.0,57204.87619659415
4610.0,154832.0797431663
4611.0,122818.27410186634
4613.0,106233.36304629152
4614.0,56534.5057226105
4616.0,112698.13651578939
4618.0,63262.09593947023
4621.0,35360.35045746175
4624.0,140616.68205894053
4626.0,223861.23648194526
4628.0,32256.381645679514
4630.0,80292.23610808149
4631.0,61918.096937947696
4632.0,109100.06928135474
4633.0,97450.56838898997
4634.0,51573.79065582887
4635.0,61221.37707731431
4636.0,37440.42531148005
4637.0,76996.23424631327
4639.0,180624.32513403252
4640.0,51872.454433602805
4641.0,30352.612111539187
4643.0,127331.47142147963
4645.0,113066.29663687151
4650.0,186600.2170805181
4654.0,99154.14954285213
4658.0,64045.02562602249
4660.0,32205.880809386552
4661.0,81578.17339317103
4662.0,44922.23987302312
4664.0,80194.67657645652
